source,reference,hypothesis
"Multiple disability: A person who has a problem of two or more than two types of disability mentioned above (for example, cerebral palsy).",(जस्तो : डाउन्स सिन्ड्रोम समेत) अनुवंशीय रक्तश्राव (हेमोफिलिया) सम्बन्धी अपाङ्गता : अनुवंशीय असरका कारण रगतमा हुने फ्याक्टरमा विचलन आई रगत जम्ने कार्यमा समस्या उत्पन्न हुने शारीरिक अवस्थाको व्यक्ति ।,बहुविध अपाङ्गता : माथि उल्लिखित दुई वा दुईभन्दा बढी प्रकारका अपाङ्गताको समस्या भएको व्यक्ति ।
Prescribed or As prescribed means laws prescribed or as prescribed under the Rules framed under this Act,तोकिएको वा तोकिए बमोजिम भन्नाले यस ऐन अन्तर्गत बनेको नियममा तोकिएको वा तोकिए बमोजिम सम्झनु पर्छ,“तोकिएको” वा “तोकिए बमोजिम” भन्नाले यस ऐन अन्तर्गत बनेको नियममा तोकिएको वा तोकिए बमोजिम सम्झनु पर्छ
"While making an order pursuant to sub-section (2), the High Court may warn the person or chief of the organization or agency that has violated the rights of the child or has not fulfilled their duties towards the child or to impose punishment on them and order the recovery of compensation from them pursuant to this Act","उपदफा बमोजिम आदेश जारी गर्दा उच्च अदालतले बालबालिकाको अधिकार उल्लङ्घन गर्ने वा बालबालिकाप्रतिको दायित्व पूरा नगर्ने व्यक्ति, संस्था वा निकायका प्रमुखलाई सचेत गराउन वा यस ऐन बमोजिम सजाय गर्न र निजबाट क्षतिपूर्ति भराउने आदेश गर्न सक्नेछ",उपदफा बमोजिम आदेश जारी गर्दा उच्च अदालतले बालबालिकाको अधिकार उल्लङ्घन गर्ने वा बालबालिकाप्रतिको कर्तव्य पालना नगर्ने व्यक्ति वा संस्था वा निकायको प्रमुखलाई सचेत गराउन वा निजलाई सजाय गर्न र यस ऐन बमोजिम निजबाट क्षतिपूर्ति भराउने आदेश गर्न सक्नेछ
"Language of instruction: The medium of instruction to be provided by the schools shall be the Nepali language, English language or both the languages or mother tongue of the Nepali community concerned","शिक्षणको माध्यम भाषाः विद्यालयले प्रदान गर्ने शिक्षणको माध्यम नेपाली भाषा, अङ्ग्रेजी भाषा वा दुवै भाषा वा सम्बन्धित नेपाली समुदायको मातृभाषा हुन सक्नेछ","शिक्षण भाषा: विद्यालयले प्रदान गर्ने शिक्षण माध्यम नेपाली भाषा, अंग्रेजी भाषा वा सम्बन्धित नेपाली समुदायको दुवै भाषा वा मातृभाषा हुनेछ"
Before the war.,युद्ध भन्दा पहिले ।,युद्ध हुनुभन्दा अगाडि ।
"Notwithstanding anything contained in sub-section , information provided by the concerned person may be collected after obtaining his or her consent for the purpose of conducting any study, research or collection of public opinion",उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि कुनै खास विषयमा अध्ययन वा अनुसन्धान गर्ने वा जनमत सङ्कलन गर्ने प्रयोजनका लागि सम्बन्धित व्यक्तिको मञ्जरी लिई निजले दिएको सूचना सङ्कलन गर्न सकिनेछ,"उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि कुनै अध्ययन, अनुसन्धान वा जनचेतना सङ्कलन गर्ने प्रयोजनको लागि सम्बन्धित व्यक्तिले मञ्जरी लिई दिएको सूचना सङ्कलन गर्न सकिनेछ"
"Provisions relating to punishment: If the child is less than ten years of age at the time of commission of the offence, no case and punishment of any kind shall be instituted against and imposed on him or her",सजाय सम्बन्धी व्यवस्था: कसूरजन्य कार्य गर्दा बालबालिकाको उमेर दश वर्षभन्दा कम भए निज उपर कुनै प्रकारको मुद्दा चलाइने र निजलाई कुनै किसिमको सजाय हुने छैन,सजाय सम्बन्धी व्यवस्था: कसूरजन्य कार्य गरेकै बखत बालबालिकाको उमेर दश वर्षभन्दा कम भएमा निजलाई कुनै किसिमको मुद्दा र सजाय हुने छैन
"If the certificate referred to in clause or the date of birth is not available, the date recorded in the certificate of age issued by the hospital",खण्ड बमोजिमको प्रमाणपत्र वा जन्म मिति पनि नभएमा अस्पतालबाट प्रमाणित उमेर सम्बन्धी प्रमाणपत्रमा उल्लिखित मिति,खण्ड बमोजिमको प्रमाणपत्र वा जन्म मिति नभएमा अस्पतालबाट जारी भएको उमेरको प्रमाणपत्रमा लेखिएको मिति
"to formulate policy and programs to establish and mobilize living museum for the protection and promotion of the physical, non-physical culture of the Muslim community and to make recommendations to the Government of Nepal for their implementation","मुस्लिम समुदायको भौतिक, अभौतिक संस्कृतिको संरक्षण र सम्वर्द्धनका लागि जिवित सङ्ग्रहालय स्थापना तथा उदगम्‌ स्थलको खोज अनुसन्धान गरी त्यस्ता पुरातात्विक र ऐतिहासिक संरचना, वस्तु र स्थलहरूको संरक्षण र सम्वर्द्धनका लागि नीति तथा कार्यक्रम तर्जुमा गर्ने र कार्यान्वयनका लागि नेपाल सरकारलाई सिफारिस गर्ने","मुस्लिम समुदायको भौतिक, गैर भौतिक संस्कृतिको संरक्षण र सम्बर्द्धन गर्नका लागि जीउँदो संग्रहालय स्थापना र परिचालन गर्ने गरी नीति तथा कार्यक्रम तर्जुमा गरी कार्यान्वयनका लागि नेपाल सरकारलाई सिफारिस गर्ने"
"Notwithstanding anything contained in sub-section and in the prevailing law, no appeal shall be admissible against a decision of the Juvenile Court that acquits a child, other than in the circumstances affecting justice because of erroneous interpretation of law, wrong use of precedent or non-admission of an admissible evidence or admission of a non-admissible evidence","उपदफा र प्रचलित कानूनमा जुनसुकै कुरा लेखिएको भए तापनि बाल अदालतबाट बालबालिकाले सफाई पाउने गरी भएको फैसला उपर कानूनको व्याख्या सम्बन्धी त्रुटी भएको, नजीरको गलत प्रयोग भएको वा बुझ्नु पर्ने प्रमाण नबुझेको वा बुझ्न नहुने प्रमाण बुझेको कारणबाट इन्साफमा फरक परेको अवस्थामा बाहेक अन्य अवस्थामा पुनरावेदन लाग्ने छैन","उपदफा र प्रचलित कानूनमा जुनसुकै कुरा लेखिएको भए तापनि कानूनको त्रुटिपूर्ण व्याख्या, पूर्वका घटनाको गलत प्रयोग वा स्वीकार्य प्रमाण स्वीकार नभएको वा स्वीकार्य प्रमाण स्वीकार नभएको कारणले न्यायलाई असर पुन्याएको अवस्थामा बाहेक बाल अदालतले बालबालिकालाई सफाई दिने निर्णय उपर कुनै पुनरावेदन गर्न सक्ने छैन"
"Responsibility of the media sector: It shall be the responsibility of the media sector to publish and transmit information, without violating the rights of the child and causing adverse effect on the interests of the child",सञ्चार क्षेत्रको दायित्व बालअधिकारको उल्लङ्घन र बालबालिकाको हित प्रतिकूल नहुने गरी सूचना प्रकाशन वा प्रसारण गर्नु सञ्चार क्षेत्रको दायित्व हुनेछ,सञ्चार क्षेत्रको दायित्व: बालबालिकाको अधिकार उल्लङ्घन नगरी र बालबालिकाको हितमा प्रतिकूल प्रभाव नपर्ने गरी सूचना प्रकाशन र प्रसारण गर्ने जिम्मेवारी सञ्चार क्षेत्रको हुनेछ
To make investment in cash certificate fixed deposits of banks established as per the prevailing law.,प्रचलित कानून बमोजिम स्थापित बैङ्कहरुको नगद प्रमाणपत्र (क्यास सर्टिफिकेट) मुद्दती डिपोजिटमा लगानी गर्ने।,प्रचलित कानून बमोजिम स्थापित बैङ्कको नगद प्रमाणपत्र चल निक्षेपमा लगानी गर्ने।
"If the Rastra Bank is satisfied, from the report referred to in Sub-Section , that the concerned licensed institution has become capable of fulfilling the responsibilities required to be fulfilled by it or has reached a stage under which it has become able to operate smoothly, the Rastra Bank may take the following actions:- To lift the suspension of the Board of Directors of the licensed institution made as referred to in Sub-Section and handover the management of the institution again to that Board of Directors, or To disolve the Board of Directors of the licensed institution which has been suspended pursuant to Sub-Section (1), and then form a new Board of Directors from among the shareholders of the licenseed institution and handover the management of that institution to a new Board of Directors, or To convene the General Meeting of the licensed institution, and get a new Board of Directors formed by the Meeting, and handover the management of the institution to the Board of Directors, or To take any other action as the Rastra Bank may deem appropriate","उपदफा बमोजिमको प्रतिवेदनबाट सम्बन्धित इजाजतपत्र प्राप्त संस्था आफूले पूरा गर्नु पर्ने दायित्व पूरा गर्न समर्थ भएको वा सुचारु रुपले सञ्चालन हुने अवस्थामा पुगेको कुरामा राष्ट्र बैङ्क विश्वस्त भएमा राष्ट्र बैङ्कले देहाय बमोजिम गर्न सक्नेछ :- इजाजतपत्र प्राप्त संस्थाको सञ्चालक समितिलाई उपदफा बमोजिम गरेको निलम्बन फुकुवा गरी पुन: सोही सञ्चालक समितिलाई सो संस्थाको व्यवस्थापन जिम्मा लगाउने, वा उपदफा बमोजिम इजाजतपत्र प्राप्त संस्थाको निलम्बित सञ्चालक समितिलाई बर्खास्त गरी इजाजतपत्र प्राप्त संस्थाको शेयरधनीमध्येबाट नयाँ सञ्चालक समितिको गठन गरी सो संस्थाको व्यवस्थापन जिम्मा लगाउने, वा इजाजतपत्र प्राप्त संस्थाको साधारण सभा बोलाई सो सभाबाट नयाँ सञ्चालक समितिको गठन गरी सो संस्थाको व्यवस्थापन जिम्मा लगाउने, वा राष्ट्र बैङ्कले उपयुक्त देखेको अन्य कुनै कारबाही चलाउने","उपदफा बमोजिमको प्रतिवेदनबाट सम्बन्धित इजाजतपत्र प्राप्त संस्थाले पूरा गर्नु पर्ने दायित्व पूरा गर्न सक्ने अवस्था पुगेको वा सुचारु रूपमा सञ्चालन गर्न सक्ने अवस्था पुगेको कुरामा राष्ट्र बैङ्क सन्तुष्ट भएमा राष्ट्र बैङ्कले देहाय बमोजिमको कार्य गर्न सक्नेछ :- उपदफा बमोजिमको इजाजतपत्र प्राप्त संस्थाको सञ्चालक समितिको निलम्बन हटाई सो सञ्चालक समितिलाई पुनः हस्तान्तरण गर्ने, वा इजाजतपत्र प्राप्त संस्थाको सञ्चालक समिति विघटन गर्ने"
"Notwithstanding anything contained in sub-section (2), if such a person or institution or chief of office makes an application to the Court or the Director General of the Department, within the time-limit determined by the Court or the Director General, specifying the reason for not being able to abide by such order, stating that fine should not be imposed, and if the statement of such application is found to be reasonable, the Court or the Director General of the Department may revoke such an order for imposition of the fine",उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि त्यसरी जरिबाना गर्ने आदेश भएपछि त्यस्तो व्यक्ति वा संस्था वा कार्यालय प्रमुखले अदालत वा विभागको महानिर्देशकले निर्धारण गरेको अवधिभित्र त्यस्तो आदेश पालना हुन नसकेको कारण उल्लेख गरी जरिबाना हुन नपर्ने भनी अदालतमा वा विभागको महानिर्देशक समक्ष निवेदन गरेमा र सो निवेदनको व्यहोरा मनासिब देखिएमा अदालत वा विभागको महानिर्देशकले त्यस्तो जरिबानाको आदेश रद्द गर्न सक्नेछ,उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि त्यस्तो व्यक्ति वा संस्था वा कार्यालयका प्रमुखले अदालत वा विभागको महानिर्देशक समक्ष त्यस्तो आदेश पालना गर्न नसक्ने कारण खुलाई जरिबाना गर्न नहुने भनी अदालत वा महानिर्देशकले तोकेको समयभित्र निवेदन दिएमा र त्यस्तो निवेदन मनासिब देखिएमा अदालत वा विभागको महानिर्देशकले त्यस्तो आदेशबाट जरिबाना गर्न रद्द गर्न सक्नेछ
Tied to the land.,जमिनसँग बाँधिएको ।,जमिनको अधीनमा रहेको ।
"Applicability of this Act: The matters referred to in this Act or any rules made hereunder shall be ruled by this Act, while other matters be subject to the prevailing law of Nepal",यसै ऐन बमोजिम हुनेः यस ऐनमा लेखिए जति कुरामा यसै ऐन बमोजिम र अरुमा प्रचलित कानून बमोजिम हुनेछ,यो ऐन लागू हुनेः यस ऐन वा यस अन्तर्गत बनेको कुनै नियम बमोजिमको विषयमा यस ऐन बमोजिम र अन्य विषयमा प्रचलित नेपाल कानून बमोजिम हुनेछ
"If the liability pursuant to sub-section is not fulfilled or any fault, deficiency and defect occurs in the process of production, construction",उपदफा बमोजिमको दायित्व पूरा नगरेको वा कुनै वस्तुको उत्पादन,"उपदफा बमोजिमको दायित्व पूरा नभएको वा उत्पादन, निर्माण प्रक्रियामा कुनै त्रुटि, अभाव र त्रुटि भएमा"
For similar cases.,समान मुद्दाको लागि ।,यस्तै प्रकृतिको मुद्दाको लागि ।
"Delegation of Power: The Commission may delegate some authority accorded to it by the Constitution and this Act, as per necessity, with set conditions for its use and adherence, to the Chairperson, Member or other government official","अधिकार प्रत्यायोजनः आयोगले संविधान तथा यस ऐन बमोजिम आफूलाई प्राप्त अधिकारमध्ये आवश्यकता अनुसार कुनै अधिकार तोकिएको शर्तको अधीनमा रही प्रयोग र पालना गर्ने गरी अध्यक्ष, सदस्य वा कुनै सरकारी कर्मचारीलाई प्रत्यायोजन गर्न सक्नेछ","अधिकार प्रत्यायोजनः आयोगले संविधान र यस ऐन बमोजिम आफूलाई प्राप्त अधिकारमध्ये आवश्यकता अनुसार कुनै अधिकार तोकिएको शर्तको अधीनमा रही प्रयोग र पालना गर्ने गरी अध्यक्ष, सदस्य वा अन्य सरकारी पदाधिकारीलाई प्रत्यायोजन गर्न सक्नेछ"
"To conceal is one thing, to be silent another.",कुनै कुरा लुकाउनु र चुप लाग्नु भिन्न कुरा हुन ।,लुकाउनु भनेको एक कुरा हो र मौन रहने भनेको अर्को कुरा हो ।
An equitable arbitration renders each person’s due.,मध्यस्थत निर्णयले सबैको हक कायम गर्छ । ।,न्यायोचित मध्यस्थताले प्रत्येक व्यक्तिको हक बमोजिम हुनेछ ।
One official as a representative from the Nepal Veterinary Council,नेपाल णशु चिकित्सा परिषद्का पदाधिकारी प्रतिनिधि एकजना,नेपाल पशु चिकित्सा परिषद्को प्रतिनिधिको रूपमा एक पदाधिकारी
"Disability associated with autism: A person who has problem in the development of veins or tissues and functionality thereof (for example, a person wo has difficulty to communicate, to understand and apply general social rules, and who does not show normal behaviour along with the age, who shows abnormal reaction, repeats the same activity, does not assimilate with others or makes reaction instantly).",बौद्धिक अपाङ्गता : उमेरको बृद्धिसँगै बौद्धिक सचेतनाको विकास हुन नसकी बौद्धिक विकास नभएका कारणले उमेर वा वातावरणमा सापेक्ष क्रियाकलाप गर्न समस्या हुने अवस्थाको व्यक्ति ।,अशक्तता सम्बन्धी अपाङ्गता : अशक्त अशक्त अशक्त अशक्त अपाङ्गता : अशक्त अशक्त अपाङ्गता : अशक्त अपाङ्गता : अशक्त अपाङ्गता जुनसुकै प्रकारको अशक्त अपाङ्गता ।
"to review, monitor and evaluate the awareness generating programs conducted by the Government of Nepal and other institutions for the protection, promotion and empowerment of the rights and interests of the Dalit Community.","दलित समुदायको हक हितको संरक्षण, सम्वर्धन र सशक्तीकरणका लागि नेपाल सरकार र अन्य सङ्घ संस्थाहरूले सञ्चालन गर्ने चेतनामूलक कार्यक्रमहरुको समीक्षा, अनुगमन तथा मूल्याङ्कन गर्ने।","दलित समुदायको हक हितको संरक्षण, संवर्द्धन र सशक्तीकरणका लागि नेपाल सरकार तथा अन्य संस्थाले सञ्चालन गरेका चेतनामूलक कार्यक्रमहरूको समीक्षा, अनुगमन तथा मूल्याङ्कन गर्ने।"
"An action by the borrower against a lender, to compel the execution of the contract.",करार कार्यान्वयन गर्नको लागि ऋणीले ऋणदाता विरुद्ध दायर गरेको उजुरी ।,क्रणीले कर्जा दिने व्यक्ति विरुद्ध क्रणीले करार कार्यान्वयन गर्न बाध्य तुल्याउने उजुरी ।
"The functions, duties and powers of the Provincial Market Monitoring Committee referred to in sub-section shall be as prescribed","उपदफा बमोजिमको प्रदेश बजार अनुगमन समितिको काम, कर्तव्य र अधिकार तोकिए बमोजिम हुनेछ","उपदफा बमोजिमको प्रदेश बजार अनुगमन समितिको काम, कर्तव्य र अधिकार तोकिए बमोजिम हुनेछ"
For legislators overlook or ignore that which has only happened once or twice.,"(युन विषय एक दुई पटक मात्र भएको हुँदा, त्यस्तो विषयलाई अनदेखा वा उपेक्षा गरेको हुन्छ । नगर । नियम वा विधाको हकमा)","जुन कुरा एक वा दुई पटक मात्र भएको छ, त्यस्तो कुराका लागि विधायकले उपेक्षा वा उपेक्षा गर्दछन् ।"
"The Judicial Council may, for the purpose of Part of Sub-Section and Sub-Section collect the inspection report, report relating to performance or evaluation and other details in respect to service from concerned Court or office and study it","न्याय परिषदले उपदफा को खण्ड र उपदफा को प्रयोजनको लागि निरीक्षण प्रतिवेदन, कार्य सम्पादन सम्बन्धी प्रतिवेदन वा मूल्याङ्कन तथा सेवा सम्बन्धी अन्य विवरण सम्बन्धित अदालत वा कार्यालयबाट झिकाई हेर्न सक्नेछ","उपदफा र उपदफा को खण्डको प्रयोजनको लागि न्याय परिषदले सम्बन्धित अदालत वा कार्यालयबाट सेवा सम्बन्धी निरीक्षण प्रतिवेदन, निष्पादन वा मूल्याङ्कन सम्बन्धी प्रतिवेदन तथा अन्य विवरण सङ्कलन गरी अध्ययन गर्न सक्नेछ"
Determination of the price of medicines shall be as prescribed by the Government of Nepal.,औषधिको मूल्य निर्धारण नेपाल सरकारले तोके बमोजिम हुनेछ।,औषधिको मूल्य निर्धारण नेपाल सरकारले तोके बमोजिम हुनेछ ।
No valid conclusion as to the use of a thing can be deduced from its abuse.,कुनै वस्तुको दुरुपयोगबाट यसको सदुपयोग बारेमा निकालिएको परिणामसम्बन्धी निष्कर्ष मूल्यवान हुँदैनन् ।,कुनै वस्तुको दुरुपयोगबाट त्यसको प्रयोगको सम्बन्धमा कुनै मान्य अनुमान गर्न सकिँदैन ।
Other provisions regarding reconciliation shall be as prescribed,मेलमिलाप सम्बन्धी अन्य व्यवस्था तोकिए बमोजिम हुनेछ,मेलमिलाप सम्बन्धी अन्य व्यवस्था तोकिए बमोजिम हुनेछ
Fifty percent Fund deduction shall be made at the rate specified in Sub-section(1)* while on leave with half pay.,आधा तलबी अवस्थामा “उपदफा मा तोकिएको दरले पचास प्रतिशत कोष कट्टी गरिनेछ ।,आधा तलब पाएको बिदामा उपदफा बमोजिमको दरमा पचास प्रतिशत कोष कट्टी गर्नु पर्नेछ ।
"Power to make procedures and directives: The Government of Nepal, Provincial Government and Local Level may make necessary procedures or directives subject to this Act and the Rules framed under this Act","कार्यविधि तथा निर्देशिका बनाउन सक्ने: नेपाल सरकार, प्रदेश सरकार तथा स्थानीय तहले यस ऐन तथा यस ऐन अन्तर्गत बनेको नियमको अधीनमा रही आवश्यक कार्यविधि वा निर्देशिका बनाउन सक्नेछु","कार्यविधि तथा निर्देशिका बनाउने अधिकार: नेपाल सरकार, प्रदेश सरकार र स्थानीय तहले यो ऐन र यस ऐन अन्तर्गत बनेको नियमको अधीनमा रही आवश्यक कार्यविधि वा निर्देशिका बनाउन सक्नेछन्"
Other provisions relating to the complaint shall be as prescribed.,उजूरी सम्बन्धी अन्य व्यवस्था तोकिए बमोजिम हुनेछ ।,उजुरी सम्बन्धी अन्य व्यवस्था तोकिए बमोजिम हुनेछ ।
"In the event of the death of a depositor, a nominee appointed by him/ her, if any, and if such nominee also dies or if no nominee has been appointed by the depositor, the surviving person from amongst his/her relatives, in the following order of priority, shall have right to such deposits in the first place: - The husband or wife living in the joint family, The son or daughter, or adopted son or adopted daughter or widow daughter-in-law, living in the joint family, The father, mother, grandson or granddaughter living in the joint family, The husband or wife, son, daughter, father or mother, son, daughter-in- law or married daughter living separately, The grandfather, grandmother, brother, nephew, niece, sister living in the joint family, the grandfather or grandmother living separately, The step mother living in the joint family, and grandson and unmarried granddaughter of the son living separately, The elder or younger brother living separately and nephew, niece, sister, nephew, niece The uncle, widowed aunt, sister-in-law (elder or younger brother's wife), or grand-daughter-in-law living in the joint family, Married sisters, grand-daughter-in-law living separately","निक्षेप राख्ने व्यक्तिको मृत्यु भएमा निजले कसैलाई इच्छाएको भए त्यस्तो इच्छाइएको व्यक्तिको र त्यस्तो इच्छाइएको व्यक्तिको पनि मृत्यु भएको रहेछ वा कसैलाई इच्छाइएको रहेनछ भने देहायको व्यक्तिमध्ये प्राथमिकता क्रमानुसार जुन व्यक्ति जीवित छ सोही व्यक्तिको त्यस्तो निक्षेप उपर पहिलो हक दाबी लाग्नेछ :- सगोलको पति वा पत्नी, सगोलको छोरा वा छोरी, धर्मपुत्र वा धर्मपुत्री वा विधवा बुहारी, सगोलको बाबु, आमा, नाति वा नातिनी, भिन्न बसेको पति वा पत्नी, छोरा, छोरी, बाबु वा आमा, छोरा, बुहारी वा विवाहित छोरी, सगोलको बाजे, बज्यै, दाजु, भाइ, भदा, भदै, दिदी वा बहिनी, भिन्न बसेका बाजे, बज्यै, सगोलको सौतेनी आमा, भिन्न बसेको छोरा पट्टिको नाति वा अविवाहित नातिनी, भिन्न बसेको दाजु वा भाइ, भदा, भदै, दिदी, बहिनी, भतिजा, भतिजी सगोलको काका, विधवा काकी, भाउजु, भाइ बुहारी वा नातिनी बुहारी, विवाहित दिदी, बहिनी, भिन्न बसेको नातिनी बुहारी","निक्षेपकर्ताको मृत्यु भएमा निजले तोकेको कुनै पनि व्यक्तिको मृत्यु भएमा वा निक्षेपकर्ताले तोकेको कुनै पनि व्यक्तिको मृत्यु भएमा निजको नातेदारमध्येबाट बाँचेको व्यक्तिलाई देहायको प्राथमिकता क्रममा पहिलो स्थानमा त्यस्तो निक्षेपको अधिकार हुनेछः- संयुक्त परिवारमा बसोबास गर्ने पति वा पत्ली, संयुक्त परिवारमा बसोबास गर्ने छोरा वा छोरी वा धर्मपुत्र वा धर्मपुत्री वा विधवा"
"To be disqualified: Notwithstanding anything contained in the prevailing law, for the purpose of creating environment for compulsorily acquiring basic education by all the citizens, the person who has not acquired the basic education shall be deemed to be disqualified to obtain any of the following opportunities after 1 Baishakh 2085: To enter into the service of the Government of Nepal, Provincial Government, any governmental service of the Local Level or any institution that is under the full or partial ownership, grant or control of the Government of Nepal, Provincial Government or Local Level, or to be elected, appointed or nominated to any post of any institution established in the governmental, non-governmental or private sector, To incorporate any company, firm, cooperative organization or non-governmental organization or to become promotor shareholder, director or member or any office bearer of such a company, firm or organization","योग्य नहुने: प्रचलित कानूनमा जुनसुकै कुरा लेखिएको भए तापनि सम्पूर्ण नागरिकले आधारभूत शिक्षा अनिवार्य रूपमा प्राप्त गर्ने वातावरण सिर्जना गर्ने प्रयोजनका लागि सम्वत्‌ २०८५ साल बैशाख १ गतेपछि आधारभूत शिक्षा प्राप्त नगरेको व्यक्ति देहायको कुनै अवसर प्राप्त गर्न योग्य मानिने छैनः- (क). नेपाल सरकार, प्रदेश सरकार वा स्थानीय तहको कुनै पनि सरकारी सेवामा वा नेपाल सरकार, प्रदेश सरकार वा स्थानीय तहको पूर्ण वा आंशिक स्वामित्व, अनुदान वा नियन्त्रणमा रहेको कुनै संस्थाको सेवामा प्रवेश गर्न वा कुनै पनि सरकारी, गैरसरकारी वा निजी क्षेत्रमा स्थापित कुनै पनि संस्थामा कुनै पनि पदमा निर्वाचित, नियुक्ति वा मनोनयन हुन वा कुनै रोजगारी प्राप्त गर्न, कुनै पनि कम्पनी, फर्म, सहकारी संस्था वा गैरसरकारी संस्थाको संस्थापन गर्न वा त्यस्तो कम्पनी फर्म वा संस्थाको संस्थापक सेयरधनी, सञ्चालक वा सदस्य वा कुनै पदाधिकारी हुन","अयोग्य हुनेः सबै नागरिकले अनिवार्य रूपमा आधारभूत शिक्षा प्राप्त गर्ने वातावरण सृजना गर्ने प्रयोजनको लागि प्रचलित कानूनमा जुनसुकै कुरा लेखिएको भए तापनि आधारभूत शिक्षा प्राप्त नगरेका व्यक्ति २०५८ साल बाishakh एकपछि देहायका कुनै पनि अवसर प्राप्त गर्न अयोग्य मानिनेछः- नेपाल सरकार, प्रदेश सरकार, स्थानीय तहको कुनै सरकारी सेवा वा नेपाल सरकार, प्रदेश सरकार वा स्थानीय तहको पूर्ण वा आंशिक स्वामित्व, अनुदान वा नियन्त्रणमा रहेको कुनै संस्थाको सेवामा प्रवेश गर्ने"
"""Helpless single women” means the women referred to in Section 7, who have no basis, income source or property for making the life, are incapacitated and helpless having income less than that specified by the Government of Nepal by publishing a notice in the Nepal Gazette","""आर्थिक रूपले विपन्न"" भन्नाले जीवनयापन गर्ने कुनै आधार, आयश्रोत वा सम्पत्ति नभएको नेपाल सरकारले नेपाल राजपत्रमा सूचना प्रकाशन गरी तोकेको भन्दा न्यून आय भएका व्यक्ति सम्झनु पर्छ","“सहायक एकल महिला” भन्नाले दफा ७ बमोजिमको आधार, आय स्रोत वा जीवनयापन गर्ने सम्पत्ति नभएको, अशक्त र नेपाल सरकारले नेपाल राजपत्रमा सूचना प्रकाशन गरी तोकेकोभन्दा कम आय भएका, असहाय महिला सम्झनु पर्छ"
"The following amount shall be credited to the fund referred to in sub-section : Amount received from the Government of Nepal, Amount received from the Provincial Government, Amount received from the Local Level, Amount received from any non-governmental and private organization and institution, Amount received from any foreign organization and institution.","उपदफा बमोजिमको कोषमा देहाय बमोजिमको रकम रहनेछन्‌:- नेपाल सरकारबाट प्राप्त रकम, प्रदेश सरकारबाट प्राप्त रकम, स्थानीय तहबाट प्राप्त रकम, गैरसरकारी तथा निजी सङ्घ संस्थाबाट प्राप्त रकम, विदेशी सङ्घ संस्थाबाट प्रापत रकम।","उपदफा बमोजिमको कोषमा देहाय बमोजिमको रकम जम्मा गरिनेछः- नेपाल सरकारबाट प्राप्त रकम, प्रदेश सरकारबाट प्राप्त रकम, स्थानीय तहबाट प्राप्त रकम, गैरसरकारी तथा निजी संस्थाबाट प्राप्त रकम, विदेशी संस्थाबाट प्राप्त रकम।"
"Notwithstanding anything contained elsewhere in this Section, the Government of Nepal may, at any time, alter the directors elected or nominated pursuant to Sub-section (2).",यस दफामा अन्यत्र जुनसुकै कुरा लेखिएको भए तापनि उपदफा बमोजिम नियुक्त वा मनोनीत सञ्चालकहरुलाई नेपाल सरकारले जुनसुकै बखत हेरफेर गर्न सक्नेछ ।,यस दफामा अन्यत्र जुनसुकै कुरा लेखिएको भए तापनि उपदफा बमोजिम निर्वाचित वा मनोनीत सञ्चालकलाई नेपाल सरकारले जुनसुकै बखत हेरफेर गर्न सक्नेछ ।
"Reform period may be reduced or remitted: If there is satisfactory improvement in the behaviour of a child kept in the child reform home or kept under the protection or supervision of any institution or person pursuant to the decision of the Juvenile Court, the child welfare authority may recommend the Juvenile Court to reduce or remit the period of reform of such a child","सुधार अवधि घटाउन वा छूट दिन सक्नेः बाल अदालतको निर्णय बमोजिम बाल सुधार गृह, कुनै संस्था वा व्यक्तिको संरक्षण वा निगरानीमा बसेका बालबालिकाको व्यवहारमा सन्तोषजनक सुधार आएमा बाल कल्याण अधिकारीले त्यस्तो बालबालिकाको सुधार अवधि घटाउन वा छुट दिन बाल अदालत समक्ष सिफारिस गर्न सक्नेछ",सुधार अवधि घटाउन वा खारेज गर्न सक्ने : बाल सुधार गृहमा राखे वा बाल अदालतको निर्णय बमोजिम कुनै संस्था वा व्यक्तिको संरक्षण वा सुपरिवेक्षणमा राखे बालबालिकाको व्यवहारमा सन्तोषजनक सुधार भएमा बाल कल्याण अधिकारीले त्यस्तो बालबालिकाको सुधार अवधि घटाउन वा खारेज गर्न बाल अदालतलाई सिफारिस गर्न सक्नेछ
