source,reference,hypothesis
To make investment in cash certificate fixed deposits of banks established as per the prevailing law.,प्रचलित कानून बमोजिम स्थापित बैङ्कहरुको नगद प्रमाणपत्र (क्यास सर्टिफिकेट) मुद्दती डिपोजिटमा लगानी गर्ने।,प्रचलित कानून बमोजिम स्थापित बैङ्कको नगद प्रमाणपत्र फिक्स्ड डिपोजिटमा लगानी गर्ने।
"If the Rastra Bank is satisfied, from the report referred to in Sub-Section , that the concerned licensed institution has become capable of fulfilling the responsibilities required to be fulfilled by it or has reached a stage under which it has become able to operate smoothly, the Rastra Bank may take the following actions:- To lift the suspension of the Board of Directors of the licensed institution made as referred to in Sub-Section and handover the management of the institution again to that Board of Directors, or To disolve the Board of Directors of the licensed institution which has been suspended pursuant to Sub-Section (1), and then form a new Board of Directors from among the shareholders of the licenseed institution and handover the management of that institution to a new Board of Directors, or To convene the General Meeting of the licensed institution, and get a new Board of Directors formed by the Meeting, and handover the management of the institution to the Board of Directors, or To take any other action as the Rastra Bank may deem appropriate","उपदफा बमोजिमको प्रतिवेदनबाट सम्बन्धित इजाजतपत्र प्राप्त संस्था आफूले पूरा गर्नु पर्ने दायित्व पूरा गर्न समर्थ भएको वा सुचारु रुपले सञ्चालन हुने अवस्थामा पुगेको कुरामा राष्ट्र बैङ्क विश्वस्त भएमा राष्ट्र बैङ्कले देहाय बमोजिम गर्न सक्नेछ :- इजाजतपत्र प्राप्त संस्थाको सञ्चालक समितिलाई उपदफा बमोजिम गरेको निलम्बन फुकुवा गरी पुन: सोही सञ्चालक समितिलाई सो संस्थाको व्यवस्थापन जिम्मा लगाउने, वा उपदफा बमोजिम इजाजतपत्र प्राप्त संस्थाको निलम्बित सञ्चालक समितिलाई बर्खास्त गरी इजाजतपत्र प्राप्त संस्थाको शेयरधनीमध्येबाट नयाँ सञ्चालक समितिको गठन गरी सो संस्थाको व्यवस्थापन जिम्मा लगाउने, वा इजाजतपत्र प्राप्त संस्थाको साधारण सभा बोलाई सो सभाबाट नयाँ सञ्चालक समितिको गठन गरी सो संस्थाको व्यवस्थापन जिम्मा लगाउने, वा राष्ट्र बैङ्कले उपयुक्त देखेको अन्य कुनै कारबाही चलाउने","उपदफा बमोजिमको प्रतिवेदनबाट सम्बन्धित इजाजतपत्र प्राप्त संस्थाले आफूले पूरा गर्नु पर्ने दायित्व पूरा गर्न सक्षम भएको वा सहज रुपमा सञ्चालन गर्न सक्ने अवस्थामा पुगेको कुरामा राष्ट्र बैङ्क विश्वस्त भएमा देहायका कार्य गर्न सक्नेछ :- उपदफा बमोजिमको इजाजतपत्र प्राप्त संस्थाको सञ्चालक समितिको निलम्बन खारेज गरी संस्थाको व्यवस्थापन पुनः सो सञ्चालक समितिको जिम्मा लगाउने, वा इजाजतपत्र प्राप्त संस्थाको सञ्चालक समितिको विघटन गर्ने"
"Notwithstanding anything contained in sub-section (2), if such a person or institution or chief of office makes an application to the Court or the Director General of the Department, within the time-limit determined by the Court or the Director General, specifying the reason for not being able to abide by such order, stating that fine should not be imposed, and if the statement of such application is found to be reasonable, the Court or the Director General of the Department may revoke such an order for imposition of the fine",उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि त्यसरी जरिबाना गर्ने आदेश भएपछि त्यस्तो व्यक्ति वा संस्था वा कार्यालय प्रमुखले अदालत वा विभागको महानिर्देशकले निर्धारण गरेको अवधिभित्र त्यस्तो आदेश पालना हुन नसकेको कारण उल्लेख गरी जरिबाना हुन नपर्ने भनी अदालतमा वा विभागको महानिर्देशक समक्ष निवेदन गरेमा र सो निवेदनको व्यहोरा मनासिब देखिएमा अदालत वा विभागको महानिर्देशकले त्यस्तो जरिबानाको आदेश रद्द गर्न सक्नेछ,उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि त्यस्तो व्यक्ति वा संस्था वा कार्यालय प्रमुखले त्यस्तो आदेश पालन गर्न नसक्ने कारण खुलाई अदालत वा विभागको महानिर्देशकले तोकेको अवधिभित्र जरिबाना लगाउन नसक्ने गरी अदालत वा विभागको महानिर्देशक समक्ष निवेदन दिएमा र त्यस्तो निवेदनको बयान जायज देखिएमा अदालत वा विभागको महानिर्देशकले जरिबाना लगाउन लगाइएको आदेश खारेज गर्न सक्नेछ
Tied to the land.,जमिनसँग बाँधिएको ।,जमिनमा बाँधिएको ।
"Applicability of this Act: The matters referred to in this Act or any rules made hereunder shall be ruled by this Act, while other matters be subject to the prevailing law of Nepal",यसै ऐन बमोजिम हुनेः यस ऐनमा लेखिए जति कुरामा यसै ऐन बमोजिम र अरुमा प्रचलित कानून बमोजिम हुनेछ,यस ऐनको लागू हुने: यस ऐन वा यस ऐन अन्तर्गत बनेको कुनै नियम बमोजिमको विषय यस ऐन बमोजिम हुनेछ र अन्य विषय नेपालको प्रचलित कानून बमोजिम हुनेछ
"If the liability pursuant to sub-section is not fulfilled or any fault, deficiency and defect occurs in the process of production, construction",उपदफा बमोजिमको दायित्व पूरा नगरेको वा कुनै वस्तुको उत्पादन,"उपदफा बमोजिमको दायित्व पूरा हुन नसकेमा वा उत्पादन, निर्माण प्रक्रियामा कुनै त्रुटि, अभाव र दोष देखिएमा"
For similar cases.,समान मुद्दाको लागि ।,यस्तै अवस्थामा ।
"Delegation of Power: The Commission may delegate some authority accorded to it by the Constitution and this Act, as per necessity, with set conditions for its use and adherence, to the Chairperson, Member or other government official","अधिकार प्रत्यायोजनः आयोगले संविधान तथा यस ऐन बमोजिम आफूलाई प्राप्त अधिकारमध्ये आवश्यकता अनुसार कुनै अधिकार तोकिएको शर्तको अधीनमा रही प्रयोग र पालना गर्ने गरी अध्यक्ष, सदस्य वा कुनै सरकारी कर्मचारीलाई प्रत्यायोजन गर्न सक्नेछ","अधिकार प्रत्यायोजन : आयोगले संविधान र यस ऐन बमोजिम आफूलाई प्राप्त अधिकारमध्ये आवश्यकता अनुसार त्यसको प्रयोग र पालनाको लागि तोकिए बमोजिमको कुनै अधिकार अध्यक्ष, सदस्य वा अन्य सरकारी अधिकारीलाई प्रत्यायोजन गर्न सक्नेछ"
"To conceal is one thing, to be silent another.",कुनै कुरा लुकाउनु र चुप लाग्नु भिन्न कुरा हुन ।,"लुकाउनु एउटा कुरा हो, मौन रहनु अर्को कुरा हो ।"
An equitable arbitration renders each person’s due.,मध्यस्थत निर्णयले सबैको हक कायम गर्छ । ।,न्यायपूर्ण मध्यस्थताले प्रत्येक व्यक्तिलाई आफ्नो दायित्व पूरा हुन्छ ।
One official as a representative from the Nepal Veterinary Council,नेपाल णशु चिकित्सा परिषद्का पदाधिकारी प्रतिनिधि एकजना,नेपाल पशु चिकित्सा परिषद्बाट प्रतिनिधिको रुपमा एकजना अधिकारी
"Disability associated with autism: A person who has problem in the development of veins or tissues and functionality thereof (for example, a person wo has difficulty to communicate, to understand and apply general social rules, and who does not show normal behaviour along with the age, who shows abnormal reaction, repeats the same activity, does not assimilate with others or makes reaction instantly).",बौद्धिक अपाङ्गता : उमेरको बृद्धिसँगै बौद्धिक सचेतनाको विकास हुन नसकी बौद्धिक विकास नभएका कारणले उमेर वा वातावरणमा सापेक्ष क्रियाकलाप गर्न समस्या हुने अवस्थाको व्यक्ति ।,"अटिज्मसँग सम्बन्धित अपाङ्गता: नस वा ऊतकको विकास र त्यसको कार्यक्षमतामा समस्या भएको व्यक्ति (उदाहरणका लागि सञ्चार गर्न, सामान्य सामाजिक नियम बुझ्न र लागू गर्न कठिनाइ हुने, उमेरसँगै सामान्य व्यवहार नदेखाउने, असामान्य प्रतिक्रिया देखाउने, सोही क्रियाकलाप दोहोर्याउने, अन्यसँग सामिल नहुने वा तत्काल प्रतिक्रिया गर्ने व्यक्ति) ।"
"to review, monitor and evaluate the awareness generating programs conducted by the Government of Nepal and other institutions for the protection, promotion and empowerment of the rights and interests of the Dalit Community.","दलित समुदायको हक हितको संरक्षण, सम्वर्धन र सशक्तीकरणका लागि नेपाल सरकार र अन्य सङ्घ संस्थाहरूले सञ्चालन गर्ने चेतनामूलक कार्यक्रमहरुको समीक्षा, अनुगमन तथा मूल्याङ्कन गर्ने।","दलित समुदायको हक हितको संरक्षण, संवर्द्धन र सशक्तीकरणका लागि नेपाल सरकार तथा अन्य संस्थाले सञ्चालन गरेका सचेतनामूलक कार्यक्रमको समीक्षा, अनुगमन र मूल्याङ्कन गर्ने।"
"An action by the borrower against a lender, to compel the execution of the contract.",करार कार्यान्वयन गर्नको लागि ऋणीले ऋणदाता विरुद्ध दायर गरेको उजुरी ।,कर्जा लिने व्यक्तिले कर्जा दिने व्यक्ति विरुद्ध करार कार्यान्वयन गर्न बाध्य पार्ने उजुरी ।
"The functions, duties and powers of the Provincial Market Monitoring Committee referred to in sub-section shall be as prescribed","उपदफा बमोजिमको प्रदेश बजार अनुगमन समितिको काम, कर्तव्य र अधिकार तोकिए बमोजिम हुनेछ","उपदफा बमोजिमको प्रदेश बजार अनुगमन समितिको काम, कर्तव्य र अधिकार तोकिए बमोजिम हुनेछ"
For legislators overlook or ignore that which has only happened once or twice.,"(युन विषय एक दुई पटक मात्र भएको हुँदा, त्यस्तो विषयलाई अनदेखा वा उपेक्षा गरेको हुन्छ । नगर । नियम वा विधाको हकमा)",कानून बनाउनेहरूले एक वा दुई पटक मात्र भएको कुरालाई उपेक्षा वा बेवास्ता गर्छन् ।
"The Judicial Council may, for the purpose of Part of Sub-Section and Sub-Section collect the inspection report, report relating to performance or evaluation and other details in respect to service from concerned Court or office and study it","न्याय परिषदले उपदफा को खण्ड र उपदफा को प्रयोजनको लागि निरीक्षण प्रतिवेदन, कार्य सम्पादन सम्बन्धी प्रतिवेदन वा मूल्याङ्कन तथा सेवा सम्बन्धी अन्य विवरण सम्बन्धित अदालत वा कार्यालयबाट झिकाई हेर्न सक्नेछ","उपदफा र को खण्ड को प्रयोजनको लागि न्याय परिषदले सम्बन्धित अदालत वा कार्यालयबाट निरीक्षण प्रतिवेदन, कार्यसम्पादन वा मूल्याङ्कन सम्बन्धी प्रतिवेदन तथा सेवा सम्बन्धी अन्य विवरण सङ्कलन गरी अध्ययन गर्न सक्नेछ"
Determination of the price of medicines shall be as prescribed by the Government of Nepal.,औषधिको मूल्य निर्धारण नेपाल सरकारले तोके बमोजिम हुनेछ।,औषधिको मूल्य निर्धारण नेपाल सरकारले तोके बमोजिम हुनेछ ।
No valid conclusion as to the use of a thing can be deduced from its abuse.,कुनै वस्तुको दुरुपयोगबाट यसको सदुपयोग बारेमा निकालिएको परिणामसम्बन्धी निष्कर्ष मूल्यवान हुँदैनन् ।,कुनै वस्तुको प्रयोगको सम्बन्धमा त्यसको दुरुपयोगबाट कुनै मान्य निष्कर्ष निकाल्न सकिँदैन ।
Other provisions regarding reconciliation shall be as prescribed,मेलमिलाप सम्बन्धी अन्य व्यवस्था तोकिए बमोजिम हुनेछ,मेलमिलाप सम्बन्धी अन्य व्यवस्था तोकिए बमोजिम हुनेछ
Fifty percent Fund deduction shall be made at the rate specified in Sub-section(1)* while on leave with half pay.,आधा तलबी अवस्थामा “उपदफा मा तोकिएको दरले पचास प्रतिशत कोष कट्टी गरिनेछ ।,उपदफा बमोजिम तोकिए बमोजिमको दरमा पचास प्रतिशत कोष कट्टी आधा पारिश्रमिक सहित बिदामा रहेको अवस्थामा गरिनेछ ।
"Power to make procedures and directives: The Government of Nepal, Provincial Government and Local Level may make necessary procedures or directives subject to this Act and the Rules framed under this Act","कार्यविधि तथा निर्देशिका बनाउन सक्ने: नेपाल सरकार, प्रदेश सरकार तथा स्थानीय तहले यस ऐन तथा यस ऐन अन्तर्गत बनेको नियमको अधीनमा रही आवश्यक कार्यविधि वा निर्देशिका बनाउन सक्नेछु","कार्यविधि तथा निर्देशिका बनाउने अधिकार: नेपाल सरकार, प्रदेश सरकार तथा स्थानीय तहले यो ऐन र यस ऐन अन्तर्गत बनेको नियमको अधीनमा रही आवश्यक कार्यविधि वा निर्देशिका बनाउन सक्नेछ"
Other provisions relating to the complaint shall be as prescribed.,उजूरी सम्बन्धी अन्य व्यवस्था तोकिए बमोजिम हुनेछ ।,उजुरी सम्बन्धी अन्य व्यवस्था तोकिए बमोजिम हुनेछ ।
"In the event of the death of a depositor, a nominee appointed by him/ her, if any, and if such nominee also dies or if no nominee has been appointed by the depositor, the surviving person from amongst his/her relatives, in the following order of priority, shall have right to such deposits in the first place: - The husband or wife living in the joint family, The son or daughter, or adopted son or adopted daughter or widow daughter-in-law, living in the joint family, The father, mother, grandson or granddaughter living in the joint family, The husband or wife, son, daughter, father or mother, son, daughter-in- law or married daughter living separately, The grandfather, grandmother, brother, nephew, niece, sister living in the joint family, the grandfather or grandmother living separately, The step mother living in the joint family, and grandson and unmarried granddaughter of the son living separately, The elder or younger brother living separately and nephew, niece, sister, nephew, niece The uncle, widowed aunt, sister-in-law (elder or younger brother's wife), or grand-daughter-in-law living in the joint family, Married sisters, grand-daughter-in-law living separately","निक्षेप राख्ने व्यक्तिको मृत्यु भएमा निजले कसैलाई इच्छाएको भए त्यस्तो इच्छाइएको व्यक्तिको र त्यस्तो इच्छाइएको व्यक्तिको पनि मृत्यु भएको रहेछ वा कसैलाई इच्छाइएको रहेनछ भने देहायको व्यक्तिमध्ये प्राथमिकता क्रमानुसार जुन व्यक्ति जीवित छ सोही व्यक्तिको त्यस्तो निक्षेप उपर पहिलो हक दाबी लाग्नेछ :- सगोलको पति वा पत्नी, सगोलको छोरा वा छोरी, धर्मपुत्र वा धर्मपुत्री वा विधवा बुहारी, सगोलको बाबु, आमा, नाति वा नातिनी, भिन्न बसेको पति वा पत्नी, छोरा, छोरी, बाबु वा आमा, छोरा, बुहारी वा विवाहित छोरी, सगोलको बाजे, बज्यै, दाजु, भाइ, भदा, भदै, दिदी वा बहिनी, भिन्न बसेका बाजे, बज्यै, सगोलको सौतेनी आमा, भिन्न बसेको छोरा पट्टिको नाति वा अविवाहित नातिनी, भिन्न बसेको दाजु वा भाइ, भदा, भदै, दिदी, बहिनी, भतिजा, भतिजी सगोलको काका, विधवा काकी, भाउजु, भाइ बुहारी वा नातिनी बुहारी, विवाहित दिदी, बहिनी, भिन्न बसेको नातिनी बुहारी","निक्षेपकर्ताको मृत्यु भएमा निजले नियुक्ति गरेको मनोनित व्यक्तिको मृत्यु भएमा वा त्यस्तो मनोनित व्यक्तिको मृत्यु भएमा वा निक्षेपकर्ताले कुनै मनोनित व्यक्तिको नियुक्ति नगरेमा निजका आफन्तमध्येका बाँचिरहेका व्यक्तिलाई सर्वप्रथम देहाय बमोजिमको प्राथमिकताका आधारमा त्यस्तो निक्षेपको अधिकार हुनेछः- संयुक्त परिवारमा बसोबास गर्ने पति वा पत्नी, संयुक्त परिवारमा बसोबास गर्ने छोरा वा छोरी वा दत्तक छोरा वा दत्तक छोरी वा विधवा छोरी, संयुक्त परिवारमा बसोबास गर्ने बाबु, आमा, भतिजा वा भतिजा"
"To be disqualified: Notwithstanding anything contained in the prevailing law, for the purpose of creating environment for compulsorily acquiring basic education by all the citizens, the person who has not acquired the basic education shall be deemed to be disqualified to obtain any of the following opportunities after 1 Baishakh 2085: To enter into the service of the Government of Nepal, Provincial Government, any governmental service of the Local Level or any institution that is under the full or partial ownership, grant or control of the Government of Nepal, Provincial Government or Local Level, or to be elected, appointed or nominated to any post of any institution established in the governmental, non-governmental or private sector, To incorporate any company, firm, cooperative organization or non-governmental organization or to become promotor shareholder, director or member or any office bearer of such a company, firm or organization","योग्य नहुने: प्रचलित कानूनमा जुनसुकै कुरा लेखिएको भए तापनि सम्पूर्ण नागरिकले आधारभूत शिक्षा अनिवार्य रूपमा प्राप्त गर्ने वातावरण सिर्जना गर्ने प्रयोजनका लागि सम्वत्‌ २०८५ साल बैशाख १ गतेपछि आधारभूत शिक्षा प्राप्त नगरेको व्यक्ति देहायको कुनै अवसर प्राप्त गर्न योग्य मानिने छैनः- (क). नेपाल सरकार, प्रदेश सरकार वा स्थानीय तहको कुनै पनि सरकारी सेवामा वा नेपाल सरकार, प्रदेश सरकार वा स्थानीय तहको पूर्ण वा आंशिक स्वामित्व, अनुदान वा नियन्त्रणमा रहेको कुनै संस्थाको सेवामा प्रवेश गर्न वा कुनै पनि सरकारी, गैरसरकारी वा निजी क्षेत्रमा स्थापित कुनै पनि संस्थामा कुनै पनि पदमा निर्वाचित, नियुक्ति वा मनोनयन हुन वा कुनै रोजगारी प्राप्त गर्न, कुनै पनि कम्पनी, फर्म, सहकारी संस्था वा गैरसरकारी संस्थाको संस्थापन गर्न वा त्यस्तो कम्पनी फर्म वा संस्थाको संस्थापक सेयरधनी, सञ्चालक वा सदस्य वा कुनै पदाधिकारी हुन","अयोग्य हुनेः प्रचलित कानूनमा जुनसुकै कुरा लेखिएको भए तापनि सबै नागरिकले अनिवार्य आधारभूत शिक्षा प्राप्त गर्न सक्ने वातावरण सिर्जना गर्ने प्रयोजनको लागि आधारभूत शिक्षा प्राप्त नगरेको व्यक्तिलाई बैशाख १, २०८५ पछि देहायको कुनै पनि अवसर प्राप्त गर्न अयोग्य मानिनेछ :- नेपाल सरकार, प्रदेश सरकार, स्थानीय तहको कुनै सरकारी सेवा वा नेपाल सरकार, प्रदेश सरकार, प्रदेश सरकारको पूर्ण वा आंशिक स्वामित्व, अनुदान वा नियन्त्रणमा रहेको कुनै संस्थाको सेवामा प्रवेश गर्ने"
"""Helpless single women” means the women referred to in Section 7, who have no basis, income source or property for making the life, are incapacitated and helpless having income less than that specified by the Government of Nepal by publishing a notice in the Nepal Gazette","""आर्थिक रूपले विपन्न"" भन्नाले जीवनयापन गर्ने कुनै आधार, आयश्रोत वा सम्पत्ति नभएको नेपाल सरकारले नेपाल राजपत्रमा सूचना प्रकाशन गरी तोकेको भन्दा न्यून आय भएका व्यक्ति सम्झनु पर्छ","सहायताहीन एकल महिला भन्नाले जीवनयापनको आधार, आय स्रोत वा सम्पत्ति नभएका, अपाङ्गता भएका र नेपाल सरकारले नेपाल राजपत्रमा सूचना प्रकाशन गरी तोकेकोभन्दा कम आय भएका, असहाय महिला सम्झनु पर्छ"
"The following amount shall be credited to the fund referred to in sub-section : Amount received from the Government of Nepal, Amount received from the Provincial Government, Amount received from the Local Level, Amount received from any non-governmental and private organization and institution, Amount received from any foreign organization and institution.","उपदफा बमोजिमको कोषमा देहाय बमोजिमको रकम रहनेछन्‌:- नेपाल सरकारबाट प्राप्त रकम, प्रदेश सरकारबाट प्राप्त रकम, स्थानीय तहबाट प्राप्त रकम, गैरसरकारी तथा निजी सङ्घ संस्थाबाट प्राप्त रकम, विदेशी सङ्घ संस्थाबाट प्रापत रकम।","उपदफा बमोजिमको कोषमा देहाय बमोजिमको रकम जम्मा गरिनेछ :- नेपाल सरकारबाट प्राप्त रकम, प्रदेश सरकारबाट प्राप्त रकम, स्थानीय तहबाट प्राप्त रकम, कुनै गैरसरकारी तथा निजी संस्था तथा संस्थाबाट प्राप्त रकम, कुनै विदेशी संस्था तथा संस्थाबाट प्राप्त रकम ।"
"Notwithstanding anything contained elsewhere in this Section, the Government of Nepal may, at any time, alter the directors elected or nominated pursuant to Sub-section (2).",यस दफामा अन्यत्र जुनसुकै कुरा लेखिएको भए तापनि उपदफा बमोजिम नियुक्त वा मनोनीत सञ्चालकहरुलाई नेपाल सरकारले जुनसुकै बखत हेरफेर गर्न सक्नेछ ।,यस दफामा अन्यत्र जुनसुकै कुरा लेखिएको भए तापनि उपदफा बमोजिम निर्वाचित वा मनोनित भएका सञ्चालकमा नेपाल सरकारले जुनसुकै बखत परिवर्तन गर्न सक्नेछ।
"Reform period may be reduced or remitted: If there is satisfactory improvement in the behaviour of a child kept in the child reform home or kept under the protection or supervision of any institution or person pursuant to the decision of the Juvenile Court, the child welfare authority may recommend the Juvenile Court to reduce or remit the period of reform of such a child","सुधार अवधि घटाउन वा छूट दिन सक्नेः बाल अदालतको निर्णय बमोजिम बाल सुधार गृह, कुनै संस्था वा व्यक्तिको संरक्षण वा निगरानीमा बसेका बालबालिकाको व्यवहारमा सन्तोषजनक सुधार आएमा बाल कल्याण अधिकारीले त्यस्तो बालबालिकाको सुधार अवधि घटाउन वा छुट दिन बाल अदालत समक्ष सिफारिस गर्न सक्नेछ",सुधार अवधि घटाउन वा हटाउन सकिने : बाल सुधार गृहमा राखिएको वा बाल अदालतको निर्णय बमोजिम कुनै संस्था वा व्यक्तिको संरक्षण वा निगरानीमा राखिएको बालबालिकाको व्यवहारमा सन्तोषजनक सुधार देखिएमा त्यस्तो बालबालिकाको सुधार अवधि घटाउन वा हटाउन बाल कल्याण अधिकारीले बाल अदालतलाई सिफारिस गर्न सक्नेछ
Argument from analogy.,सादृश्यताको तर्क ।,प्रतिकृतिबाट तर्क ।
To perpetual record of the matter.,कार्यवाहीको सबै विवरण सधैको अभिलेख राख्न ।,त्यस विषयमा निरन्तर अभिलेख राख्ने ।
"To Conduct Study of Laws of Federal, Provincial and Local Level: The body designated by Government of Nepal shall conduct study the laws and status of their implementation at Federal, Provincial and Local Level.","सङ्ग, प्रदेश र स्थानीय कानुनको अध्ययन गर्ने : नेपाल सरकारले तोकेको निकायले सङ्घ, प्रदेश वा स्थानीय तहले बनाएको कानून तथा सोको कार्यान्वयनको अवस्था सम्बन्धमा अध्ययन गर्नेछु ।","सङ्घ, प्रदेश र स्थानीय तहका कानूनको अध्ययन गर्नेः नेपाल सरकारले तोकेको निकायले सङ्घ, प्रदेश र स्थानीय तहमा कानून र त्यसको कार्यान्वयनको अवस्थाको अध्ययन गर्नेछ।"
"Details of Directors to be Collected: A bank or financial institution shall collect the following details of a Director: - Name, surname, address, academic qualifications, occupation and experience of its Director, Details as to the designation and responsibility if he/she has worked earlier as a Director, official or employee of any other entity, Details as to name and surname of the family of the Director and the relevant person's details and financial interests of himself/herself or his/her family in a bank or financial institution or other entities, share ownership in his/her name and names of the family of the said institution, Details as to the shares and debentures subscribed by the Director or his/her family members in the bank or financial institution or its holding or subsidiary company, Details of the family members working as office bearer or employee in the bank or financial institution, if any, Details as to whether the concerned bank or financial institution has, or is going to have, any type of contract with himself/herself or his/her family member, Details as to whether there is any type of interests or concerns with regard to the appointment of the Chief Executive, Company Secretary and Auditor, Written authority given to the Rastra Bank to allow it to conduct an inquiry or to cause to be conducted the inquiry into the financial and professional background of the Director, Self-declaration that he/she is qualified to be a Director pursuant to this Act, Any other details as may be specified by Rastra Bank from time to time to be furnished before the Rastra Bank and the Board of Directors","सञ्चालकको विवरण लिनु पर्ने : बैङ्क वा वित्तीय संस्थाले सञ्चालकको देहाय बमोजिमको विवरण लिनु पर्नेछ :- सञ्चालकको नाम, थर, ठेगाना, शैक्षिक योग्यता, पेशा र अनुभव, अन्य कुनै निकायको सञ्चालक, पदाधिकारी वा कर्मचारी भई काम गरेको भए सोको दर्जा र जिम्मेवारी उल्लेख गरिएको विवरण, सञ्चालकको परिवारको नाम, थर एवं सम्बद्ध व्यक्तिको विवरण तथा बैङ्क वा वित्तीय संस्था र अन्य निकायमा निज र निजको परिवारको वित्तीय स्वार, निज र निजको परिवारको नाममा रहेको उक्त संस्थाको शेयर स्वामित्व, सञ्चालक वा निजको परिवारले बैङ्क वा वित्तीय संस्था वा त्यसको मुख्य वा सहायक कम्पनीमा लिएको शेयर वा डिबेञ्चरको विवरण, परिवारको कुनै सदस्य बैङ्क वा वित्तीय संस्थामा पदाधिकारी वा कर्मचारीको हैसियतमा काम गरिरहेको भए सोको विवरण, बैङ्क वा वित्तीय संस्थासँग निज वा निजको परिवारको कुनै सदस्यले कुनै किसिमको करार गरेको वा गर्न लागेको भए सोको विवरण, कार्यकारी प्रमुख, कम्पनी सचिव तथा लेखापरीक्षकको नियुक्तिको सम्बन्धमा कुनै प्रकारको स्वार्थ वा सरोकार भए सोको विवरण, सञ्चालकको वित्तीय तथा व्यावसायिक पृष्ठभूमिको सम्बन्धमा जाँचबुझ गर्न वा गराउन वा त्यस्तो सूचना तथा जानकारी आदान प्रदान गर्न गराउन राष्ट्र बैङ्लाई दिएको लिखित अख्तियारी, यस ऐन बमोजिम सञ्चालक हुन योग्य रहेको स्वघोषणा, राष्ट्र बैङ्क तथा सञ्चालक समितिलाई जानकारी गराउनु पर्ने भनी राष्ट्र बैङ्क समय समयमा तोकिदिएको अन्य विवरण","सञ्चालकको विवरण सङ्कलन गर्नु पर्ने : बैङ्क वा वित्तीय संस्थाले सञ्चालकको देहायका विवरण सङ्कलन गर्नु पर्नेछ :- सञ्चालकको नाम, थर, ठेगाना, शैक्षिक योग्यता, पेशा र अनुभव, अन्य कुनै संस्थाको सञ्चालक, पदाधिकारी वा कर्मचारीको रुपमा यसअघि काम गरेको भए निजको नियुक्ति र दायित्वको विवरण, सञ्चालकको परिवारको नाम र थर र सम्बन्धित व्यक्तिको बैङ्क वा वित्तीय संस्था वा अन्य संस्थामा निज वा निजको परिवारको विवरण तथा आर्थिक हितको विवरण, निजको नाममा स्वामित्व वा"
"""Public place"" means the places as prescribed in Section 3",पर्यटकीय स्तरको होटलको व्यवस्थापकले उप नियम बमोजिम व्यवस्था गरी धुम्रपान तथा सूर्ति सेवनका लागि छुट्टै केठाको व्यवस्थ गर्न नसकेमा मानिसको आवत जावत कम हुने र धुम्रपान तथा सूर्ति सेवन नगर्ने व्यक्तिलाई प्रतिकूल असर नपर्ने गरी होटल बाहिरको कुनै एक ठाउँ धुम्रपान तथा सूर्ति सेवन गर्ने प्रयोजनका लागि तोक्न सक्नेछ,सार्वजनिक स्थान भन्नाले दफा ३ बमोजिमको स्थान सम्झनु पर्छ
"For the purpose of Sub-Section, the Committee may get opinion with regard to the concerned Judge from Chief Judge of concerned High Court, other Judges and employees of the Court where the concerned Judge is working, legal practitioner practicing in concerned court or service seeker of the Court","उपदफा को प्रयोजनको लागि आवश्यकता अनुसार सम्बन्धित उच्च अदालतका मुख्य न्यायाधीश, सम्बन्धित न्यायाधीश बहाल रहेको अदालतको अन्य न्यायाधीश, कर्मचारी, त्यस्तो अदालतमा कानून व्यवसाय गर्ने कानून व्यवसायी वा सेवाग्राहीसँग सम्बन्धित न्यायाधीशका सम्बन्धमा रहेको धारणा बुझ्न सक्नेछ","उपदफा को प्रयोजनको लागि समितिले सम्बन्धित न्यायाधीशको सम्बन्धमा सम्बन्धित उच्च अदालतको मुख्य न्यायाधीश, सम्बन्धित न्यायाधीश कार्यरत अदालतका अन्य न्यायाधीश तथा कर्मचारी, सम्बन्धित अदालतमा कार्यरत कानून व्यवसायी वा अदालतको सेवा खोज्ने व्यक्तिबाट राय लिन सक्नेछ"
